Dibi,"Dibi is a Senegalese dish consisting of grilled meat (usually lamb) that has been seasoned and cut into pieces. Dibi is typically served with grilled onions, mustard, and bread. Eateries that serve dibi are called ""dibiteries."" Dibi is commonly served by street vendors in Senegal. Many dibiteries in Senegal's capital city of Dakar are foreigners, particularly from the Hausa people of Nigeria. ""Dibi"" is a Wolof word that refers to barbecue.
Dibi is not to be confused with ""dibi Hausa"", the Senegalese term for suya. Both dibi and dibi suya are cooked on a grill or a wood-burning stove, but dibi isn't sliced thinly like suya is nor is dibi marinated in kankankan spice. Whole lamb can be ordered from some dibiteries and is considered a delicacy. Cooking a whole lamb is referred to as méchoui. Méchoui is a Maghrebi style of cooking introduced to Senegal from Mauritania. Dibi is often served with a side of fried plantains, French fries, or a tomato and lettuce salad."
Polonaise,"Polonaise sauce (French: Sauce à la polonaise), in English also known as Polish-styled garnish, is a simple vegetarian sauce in the form of garnish, which originated in Poland and became popular in France in the 18th-century. The sauce consists of melted butter, chopped boiled eggs, bread crumbs, salt, lemon juice and herbs such as thyme, basil and parsley. It is poured over cooked or steamed vegetables, most notably cauliflowers, asparagus, wax beans and broccoli. The sauce is not to be confused with velouté à la polonaise or Bolognese. 
The sauce was possibly introduced to the French by Polish-born queen Marie Leszczynska, wife of Louis XV of France. Alongside the Polonaise dance, lit à la polonaise (bed) and robe à la polonaise (dress) which dominated at Versailles, the sauce is one of Poland's cultural legacies in France and worldwide.Each preparation method is unique: the ingredients and their amounts depend on the preparer. Variations might include adding horseradish, sour cream, yoghurt, or kefir."
rabo de toro,"Oxtail (occasionally spelled ox tail or ox-tail) is the culinary name for the tail of cattle. While the word once meant only the tail of an ox, today it can also refer to the tails of other cattle. An oxtail typically weighs 5 lbs (3.5kg) and is skinned and cut into shorter lengths for sale."
Makkaraperunat,"Makkaraperunat (Finnish for ""sausage potatoes"") is a street food dish popular in Finland and elsewhere. The dish consists of french fries and slices of sausage, which can be deep-fried in fat or fried in the oven and is served with condiments.
The amount of condiments in the dish and the quality of the dish depends on the particular street food kiosk. Condiments traditionally used in the dish include mustard, ketchup, onion, garlic, pickle relish and mayonnaise.In Jyväskylä, the dish is known as taksari, short for ""taksimiehen erikoinen"" (""taxi driver's special""), in Rovaniemi as ""makkaraherkku"" (""sausage delicacy"") and in Kuopio as sitä sun tätä (""this and that"")."
jambalaya,"Jambalaya ( JAM-bə-LY-ə,  JUM-) is an American Creole and Cajun rice dish of French (especially Provençal cuisine), African, and Spanish influence, consisting mainly of meat and vegetables mixed with rice."
kilishi,"Kilishi is a version of jerky that originated in Hausaland specifically the Bauchi State of Nigeria. It is a dried form of suya, made from  cow, sheep or goat meat."
Erdnussflips,"Bamba (Hebrew: במבה) is a snack made of peanut-butter-flavored puffed maize manufactured by the Osem corporation in Kiryat Gat, Israel.
Bamba is one of the leading snack foods produced and sold in Israel. It has been marketed since 1964 with no decline in sales. Bamba makes up 25% of the Israeli snack market.Similar products from other domestic manufacturers include ""Parpar"" (Telma, since 2000 a subsidiary of Unilever) and ""Shush"" (Strauss-Elite). Osem named the snack ""Bamba"" because it sounded like baby talk.

"
Unadon,"Unadon (鰻丼, an abbreviation for unagi donburi, ""eel bowl"") is a dish originating in Japan. It consists of a donburi type large bowl filled with steamed white rice, and topped with fillets of eel (unagi) grilled in a style known as kabayaki, similar to teriyaki. The fillets are glazed with a sweetened soy-based sauce, called tare and caramelized, preferably over charcoal fire. The fillets are not flayed, and the grayish skin side is placed faced down. Sufficient tare sauce is poured over so that some of it seeps through the rice underneath. By convention, pulverized dried berries of sanshō (called Japanese pepper, although botanically unrelated) are sprinkled on top as seasoning. It is also very popular outside of Japan, particularly in Taiwan and the United States."
nachos,"A taco (US: , UK: , Spanish: [ˈtako]) is a traditional Mexican food consisting of a small hand-sized corn- or wheat-based tortilla topped with a filling. The tortilla is then folded around the filling and eaten by hand. A taco can be made with a variety of fillings, including beef, pork, chicken, seafood, beans, vegetables, and cheese, allowing for great versatility and variety. They are often garnished with various condiments, such as salsa, guacamole, or sour cream, and vegetables, such as lettuce, onion, tomatoes, and chiles. Tacos are a common form of antojitos, or Mexican street food, which have spread around the world.
Tacos can be contrasted with similar foods such as burritos, which are often much larger and rolled rather than folded; taquitos, which are rolled and fried; or chalupas/tostadas, in which the tortilla is fried before filling."
amuse-gueule,"An amuse-bouche (; French: [a.myz.buʃ]) or amuse-gueule (UK: , US: ; French: [a.myz.ɡœl]) is a single, bite-sized hors d'œuvre. Amuse-bouches are different from appetizers in that they are not ordered from a menu by patrons but are served free and according to the chef's selection alone. These are served both to prepare the guest for the meal and to offer a glimpse of the chef's style.
The term is French and literally means ""mouth amuser"". The plural form may be amuse-bouche or amuse-bouches.
In France, amuse-gueule is traditionally used in conversation and literary writing, while amuse-bouche is not even listed in most dictionaries, being a euphemistic hypercorrection that appeared in the 1980s on restaurant menus and used almost only there. (In French, bouche refers to the human mouth, while gueule may mean the mouth or snout of an animal, though commonly used for mouth and derogatory only in certain expressions.)"
Chinmi,"Chinmi (珍味) is a Japanese term meaning literally ""rare taste"", but more appropriately ""delicacy"".  They are local cuisines that have fallen out of popularity or those cuisines that are peculiar to a certain area.  Many involve pickled seafood."
gimbap,"Gimbap (김밥), also romanized as kimbap, is a Korean dish made from cooked rice and ingredients such as vegetables, fish, and meats that are rolled in gim—dried sheets of seaweed—and served in bite-sized slices. The origins of gimbap are debated. Some sources suggest it originates from Japanese norimaki, introduced during Japanese colonial rule, while others argue it is a modernized version of bokssam from the Joseon era. Regardless, it has since become a distinct dish. The dish is often part of a packed meal, or dosirak, to be eaten at picnics and outdoor events, and can serve as a light lunch along with danmuji (yellow pickled radish) and kimchi. It is a popular take-out food in South Korea and abroad and is known as a convenient food because of its portability."
